id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
5.52885E+17,New 2-Bedroom Condo in hip mid-town Bozeman!,87300632,Liz,,Bozeman,45.68752,-111.04546,Entire home/apt,173,3,19,1/27/2023,1.64,4,334,19,
5.53434E+17,Luxury Extended Stay Montana Cottage Rental,9851660,Tanya,,Bozeman,45.670395,-111.007668,Entire home/apt,395,7,0,,,2,364,0,
5.53578E+17,Cheerful 4-bedroom 2.5 bath with Private Hot Tub,342957273,Emily,,Bozeman,45.68308,-111.09275,Entire home/apt,520,2,34,12/18/2022,2.94,1,46,34,
5.53666E+17,Classy and Modern (2nd Cottage avail. by request),7704883,Christyn,,Bozeman,45.66909,-111.0083,Entire home/apt,399,2,9,11/20/2022,0.8,2,278,9,
5.53735E+17,The Nest- cozy one bedroom apartment,339573404,Katelynn,,Bozeman,45.68029,-111.104,Entire home/apt,99,2,30,2/4/2023,3.9,1,62,30,
5.54209E+17,"Modern Lux Cottage, Mtn Views, Close to Downtown",19523133,Pele,,Bozeman,45.66941,-111.00801,Entire home/apt,493,2,13,8/11/2022,1.12,2,311,13,
5.54495E+17,Charming Home by the Park with a Hot Tub,283815228,Michael,,Bozeman,45.68733,-111.08563,Entire home/apt,145,30,5,1/28/2023,0.49,1,210,5,
5.57818E+17,Original Bozeman Farmhouse,149465780,Cathleen,,Bozeman,45.67498,-111.03694,Entire home/apt,650,7,0,,,1,339,0,
5.59527E+17,30-day rental in South Bozeman minutes to Downtown & close to MSU - South Bozeman Escape,78849013,Stay Montana,,Bozeman,45.64804,-111.06813,Entire home/apt,90,1,2,11/30/2022,0.26,10,66,2,
5.61718E+17,Modern Cottage - Close to downtown!,215007281,Jack,,Bozeman,45.67048,-111.00591,Entire home/apt,305,3,1,1/12/2023,1,1,239,1,
5.62968E+17,NEW - Modern Home Close to Downtown-Hot Tub!,241144375,Jess,,Bozeman,45.66932,-111.00739,Entire home/apt,439,2,18,2/5/2023,1.53,1,133,18,
5.65096E+17,3 bed/2 bath MTN View Ranch Style Home-DT 1 mile,324938857,Laura,,Bozeman,45.67642,-111.11467,Entire home/apt,332,2,6,8/14/2022,0.72,1,128,6,
5.6598E+17,Fabulous Harvest Creek Four Bedroom Home,9247074,Heather,,Bozeman,45.69146,-111.07512,Entire home/apt,384,5,9,1/30/2023,2.06,1,309,9,
5.66508E+17,"Modern, new, bright, 3 bdrm townhouse; WFH spaces.",87144196,Juli,,Bozeman,45.69065,-111.11207,Entire home/apt,152,21,2,8/14/2022,0.26,1,222,2,
5.70188E+17,The Adventurer's Den - Downtown Bozeman,85914608,John,,Bozeman,45.68084,-111.0482,Entire home/apt,135,1,29,1/29/2023,5.03,1,69,29,
5.71888E+17,Lovely master suite bedroom with full private bath,447143806,Susan,,Bozeman,45.68228,-111.07356,Private room,100,1,66,1/31/2023,6.97,1,351,66,
5.73393E+17,New Modern Mountain Home w/ hot tub in Bozeman MT,335057978,Michael,,Bozeman,45.68463,-111.11807,Entire home/apt,599,2,13,1/10/2023,1.16,1,304,13,
5.734E+17,South Tracy Place in Historic Downtown Bozeman,127451313,Pamela,,Bozeman,45.673515,-111.03756,Entire home/apt,195,1,37,11/20/2022,3.42,1,345,37,
5.77636E+17,"Modern Downtown Condo, block off Main Street!",102597941,Tom,,Bozeman,45.67809,-111.04699,Entire home/apt,142,3,36,1/20/2023,4.24,1,69,36,
5.8039E+17,"Sweet condo 3 bedroom near MSU, downtown Bozeman",434235941,Tuyet Ngan Thi,,Bozeman,45.6757,-111.06246,Entire home/apt,220,1,18,11/20/2022,1.69,3,328,18,
5.82076E+17,"Large Townhome w/ Fenced Yard, 4 miles to Downtown",59950618,Kellen,,Bozeman,45.68977,-111.1095,Entire home/apt,181,2,24,12/27/2022,2.25,1,138,24,
