id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3372306,Home in Bozeman · ★4.88 · 2 bedrooms · 2 beds · 1 bath,190138,Anna,,Bozeman,45.68444,-111.04357,Entire home/apt,199,30,67,5/27/2019,0.62,1,179,0,
45636583,Condo in Bozeman · ★4.93 · 1 bedroom · 2 beds · 1 bath,368324386,John,,Bozeman,45.67916,-111.04732,Entire home/apt,130,2,153,8/3/2023,4.47,1,241,56,
49585772,Condo in Bozeman · ★4.94 · 1 bedroom · 2 beds · 1 bath,122381278,Evolve,,Bozeman,45.67814,-111.04756,Entire home/apt,121,3,49,8/2/2023,1.81,12,305,18,
48167177,Rental unit in Bozeman · ★4.94 · 1 bedroom · 1 bed · 1 bath,4080107,Elise,,Bozeman,45.67814,-111.04756,Entire home/apt,216,1,117,8/2/2023,3.96,2,140,37,
47890304,Condo in Bozeman · ★4.97 · 1 bedroom · 2 beds · 1 bath,21834257,Jacqui,,Bozeman,45.67851,-111.04722,Entire home/apt,171,2,116,8/9/2023,3.8,1,311,52,
23191331,Rental unit in Bozeman · ★4.85 · 2 bedrooms · 2 beds · 1 bath,121782093,Samantha,,Bozeman,45.68196,-111.04504,Entire home/apt,177,1,266,7/25/2023,4.12,3,69,72,
8248642,Condo in Bozeman · ★4.98 · 2 bedrooms · 5 beds · 2 baths,23268299,Jenny,,Bozeman,45.68012,-111.02441,Entire home/apt,295,3,47,6/19/2023,0.61,1,238,10,
15579746,Condo in Bozeman · ★4.67 · 1 bedroom · 2 beds · 1 bath,78849013,Stay Montana,,Bozeman,45.67976,-111.03788,Entire home/apt,88,30,6,1/1/2022,0.1,12,200,0,
8.82861E+17,Guesthouse in Bozeman · 1 bedroom · 1 bed · 1 bath,294131716,Marci,,Bozeman,45.67599,-111.0374,Entire home/apt,150,3,1,6/19/2023,0.57,1,287,1,
23685855,Townhouse in Bozeman · ★4.0 · 2 bedrooms · 2 beds · 1 bath,122381278,Evolve,,Bozeman,45.66846,-111.04046,Entire home/apt,96,28,7,4/14/2023,0.14,12,192,3,
52303432,Condo in Bozeman · ★4.87 · 1 bedroom · 2 beds · 1 bath,271534497,Jason,,Bozeman,45.67758,-111.04696,Entire home/apt,175,3,31,7/19/2023,1.45,2,97,17,
18610457,Townhouse in Bozeman · ★4.91 · 3 bedrooms · 5 beds · 1 bath,68872256,Meagan And Michael,,Bozeman,45.66819,-111.03475,Entire home/apt,174,2,333,7/28/2023,4.47,2,320,30,
47469271,Rental unit in Bozeman · ★4.94 · 2 bedrooms · 3 beds · 1 bath,207748076,Richard,,Bozeman,45.67383,-111.05377,Entire home/apt,148,1,17,8/6/2023,1.14,1,61,9,
9588650,Rental unit in Bozeman · ★4.97 · 2 bedrooms · 1 bed · 1 bath,49630888,Amy,,Bozeman,45.682587,-111.041031,Entire home/apt,209,1,455,8/6/2023,4.87,1,218,30,
6970499,Rental unit in Bozeman · ★4.87 · 1 bedroom · 2 beds · 1 bath,36548325,Doug,,Bozeman,45.68185,-111.04333,Entire home/apt,119,3,337,7/14/2023,3.62,2,53,24,
8.26101E+17,Rental unit in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 1 bath,10533936,Taylor,,Bozeman,45.67599,-111.05302,Entire home/apt,151,1,13,7/1/2023,3.25,2,330,13,
8.10234E+17,Rental unit in Bozeman · ★5.0 · 2 bedrooms · 2 beds · 2 baths,87300632,Liz,,Bozeman,45.66336,-111.06136,Entire home/apt,116,28,3,6/29/2023,1.61,5,223,3,
8.74658E+17,Home in Bozeman · ★5.0 · 3 bedrooms · 3 beds · 3 baths,10719166,Ted And Ann Marie,,Bozeman,45.6884,-111.10729,Entire home/apt,353,2,3,6/30/2023,0.97,4,335,3,
8522409,Guesthouse in Bozeman · ★4.98 · 2 bedrooms · 2 beds · 1 bath,44874042,Amy,,Bozeman,45.67865,-111.10087,Entire home/apt,199,3,242,7/23/2023,2.74,1,323,35,
5.17216E+17,Condo in Bozeman · 2 bedrooms · 2 beds · 2 baths,282205909,JJ & Heather,,Bozeman,45.7015,-111.07297,Entire home/apt,135,30,2,1/14/2023,0.2,2,270,2,
7.14279E+17,Home in Bozeman · ★4.98 · 4 bedrooms · 4 beds · 2.5 baths,70317754,Mark And Jessica,,Bozeman,45.69033,-111.05359,Entire home/apt,207,2,53,8/4/2023,5.32,1,190,53,
16274835,Guesthouse in Bozeman · ★4.86 · 1 bedroom · 2 beds · 1 bath,106429221,Vacation Homes Bozeman,,Bozeman,45.682135,-111.0975582,Entire home/apt,185,2,81,7/16/2023,1.01,5,340,7,
6.19604E+17,Townhouse in Bozeman · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,110562093,Kelsey,,Bozeman,45.69207,-111.112221,Entire home/apt,305,2,21,8/3/2023,1.49,1,249,12,
